frame_idx,label,num_detections,mean_confidence
172,degraded,1,0.47098010778427124
173,degraded,0,0.0
174,degraded,0,0.0
175,degraded,0,0.0
176,degraded,1,0.5101850628852844
177,degraded,0,0.0
178,degraded,1,0.27269247174263
179,degraded,0,0.0
180,degraded,1,0.7821370959281921
181,degraded,1,0.5581207275390625
182,degraded,1,0.6517050266265869
183,degraded,1,0.5070040822029114
184,degraded,1,0.7407539486885071
185,degraded,1,0.7292524576187134
186,degraded,1,0.7965263724327087
187,degraded,1,0.6207744479179382
188,degraded,1,0.43948379158973694
189,degraded,2,0.5627908706665039
190,degraded,2,0.46201056241989136
191,degraded,0,0.0
192,degraded,1,0.4469188451766968
193,degraded,2,0.4264417886734009
194,degraded,3,0.32745733857154846
195,degraded,2,0.41321033239364624
196,degraded,2,0.45412588119506836
197,degraded,3,0.4830867052078247
198,degraded,1,0.30742642283439636
199,degraded,2,0.50453782081604
200,degraded,2,0.6290286779403687
201,degraded,2,0.5270897150039673
202,degraded,6,0.42637529969215393
203,degraded,2,0.41617387533187866
204,degraded,3,0.5241329073905945
205,degraded,1,0.33617278933525085
206,degraded,2,0.4802537262439728
207,degraded,1,0.5261773467063904
208,degraded,3,0.42058947682380676
209,degraded,2,0.6458780765533447
210,degraded,2,0.38569653034210205
211,degraded,2,0.33436933159828186
212,degraded,3,0.46475139260292053
213,degraded,2,0.5704586505889893
214,degraded,2,0.6610363721847534
215,degraded,1,0.56082683801651
216,degraded,1,0.6061151623725891
217,degraded,2,0.4094080328941345
218,degraded,2,0.35828953981399536
219,degraded,1,0.40274661779403687
220,degraded,2,0.40003687143325806
221,degraded,1,0.27461424469947815
222,degraded,5,0.381979763507843
223,degraded,1,0.26039448380470276
224,degraded,1,0.3055688738822937
225,degraded,0,0.0
226,degraded,0,0.0
227,degraded,0,0.0
228,degraded,0,0.0
229,degraded,1,0.30215784907341003
230,degraded,0,0.0
231,degraded,0,0.0
232,degraded,3,0.4957333505153656
233,degraded,0,0.0
234,degraded,1,0.4315646290779114
235,degraded,2,0.34109365940093994
236,degraded,1,0.2543279528617859
237,degraded,2,0.49618518352508545
238,degraded,1,0.2673426568508148
239,degraded,0,0.0
240,degraded,1,0.5414654612541199
241,degraded,2,0.35285064578056335
242,degraded,2,0.3737567663192749
243,degraded,1,0.36801451444625854
244,degraded,0,0.0
245,degraded,1,0.30448681116104126
246,degraded,3,0.336941123008728
247,degraded,2,0.3095066547393799
248,degraded,1,0.3759550154209137
249,degraded,0,0.0
250,degraded,1,0.3542923331260681
251,degraded,0,0.0
252,degraded,0,0.0
253,degraded,1,0.4898788630962372
254,degraded,0,0.0
255,degraded,0,0.0
256,degraded,0,0.0
257,degraded,0,0.0
258,degraded,0,0.0
259,degraded,0,0.0
260,degraded,0,0.0
261,degraded,0,0.0
262,degraded,0,0.0
263,degraded,0,0.0
264,degraded,0,0.0
265,degraded,0,0.0
266,degraded,0,0.0
267,degraded,0,0.0
268,degraded,0,0.0
269,degraded,0,0.0
270,degraded,2,0.39168670773506165
271,degraded,1,0.29012393951416016
272,degraded,2,0.44431519508361816
273,degraded,3,0.31869107484817505
274,degraded,1,0.35029563307762146
275,degraded,0,0.0
276,degraded,0,0.0
277,degraded,1,0.39628955721855164
278,degraded,1,0.5896648168563843
279,degraded,1,0.4369800388813019
280,degraded,1,0.3602246046066284
281,degraded,1,0.47023412585258484
282,degraded,0,0.0
283,degraded,1,0.4461095333099365
284,degraded,1,0.5537211298942566
285,degraded,2,0.3717302083969116
286,degraded,1,0.6205330491065979
287,degraded,1,0.5034974217414856
288,degraded,1,0.569763720035553
289,degraded,1,0.5409479141235352
290,degraded,3,0.4890165627002716
291,degraded,3,0.4513702094554901
292,degraded,1,0.4276740849018097
293,degraded,1,0.5731973052024841
294,degraded,2,0.3633221983909607
295,degraded,1,0.3317147195339203
296,degraded,1,0.35604923963546753
297,degraded,1,0.30314570665359497
298,degraded,2,0.40728506445884705
299,degraded,1,0.34401771426200867
300,degraded,1,0.4564889967441559
301,degraded,1,0.4906245470046997
302,degraded,3,0.3834782540798187
303,degraded,1,0.2511044144630432
304,degraded,4,0.45831185579299927
305,degraded,4,0.29657068848609924
306,degraded,5,0.411691278219223
307,degraded,2,0.5221172571182251
308,degraded,1,0.6130579710006714
309,degraded,3,0.3848848044872284
310,degraded,1,0.3179786801338196
311,degraded,0,0.0
312,degraded,3,0.30622556805610657
313,degraded,3,0.4531475007534027
314,degraded,0,0.0
315,degraded,0,0.0
316,degraded,2,0.3929986357688904
317,degraded,3,0.4849635362625122
318,degraded,2,0.3901437520980835
319,degraded,4,0.34700801968574524
320,degraded,2,0.37729793787002563
321,degraded,3,0.4775082767009735
322,degraded,3,0.6555929780006409
323,degraded,1,0.3103269040584564
324,degraded,3,0.47431135177612305
325,degraded,3,0.6301429867744446
326,degraded,2,0.2762708365917206
327,degraded,1,0.6347073316574097
328,degraded,2,0.36098089814186096
329,degraded,1,0.3047119081020355
330,degraded,1,0.272453248500824
331,degraded,1,0.6008418798446655
332,degraded,2,0.40594419836997986
333,degraded,2,0.35687053203582764
334,degraded,2,0.345848023891449
335,degraded,0,0.0
336,degraded,1,0.470759779214859
337,degraded,1,0.618333637714386
338,degraded,1,0.39646074175834656
339,degraded,0,0.0
340,degraded,1,0.5936660170555115
341,degraded,1,0.6522748470306396
342,degraded,1,0.45785096287727356
343,degraded,1,0.3581300973892212
344,degraded,1,0.6489482522010803
345,degraded,1,0.41366660594940186
346,degraded,1,0.7168895602226257
347,degraded,1,0.30913904309272766
348,degraded,1,0.38781440258026123
349,degraded,1,0.7421261668205261
350,degraded,1,0.7477774620056152
351,degraded,1,0.7562419176101685
352,degraded,1,0.7509355545043945
353,degraded,1,0.682593822479248
354,degraded,1,0.6246027946472168
355,degraded,1,0.6071431636810303
356,degraded,1,0.685556173324585
357,degraded,1,0.7554944157600403
358,degraded,1,0.7187494039535522
359,degraded,1,0.5101542472839355
360,degraded,1,0.6596097350120544
361,degraded,1,0.6738871335983276
362,degraded,0,0.0
363,degraded,2,0.3469288647174835
364,degraded,1,0.33674585819244385
365,degraded,1,0.3362523913383484
366,degraded,0,0.0
367,degraded,0,0.0
368,degraded,0,0.0
369,degraded,1,0.3529392182826996
370,degraded,0,0.0
371,degraded,0,0.0
372,degraded,0,0.0
373,degraded,1,0.3426356315612793
374,degraded,1,0.340285986661911
375,degraded,0,0.0
376,degraded,0,0.0
377,degraded,1,0.256257563829422
378,degraded,0,0.0
379,degraded,1,0.40272894501686096
380,degraded,0,0.0
381,degraded,0,0.0
382,degraded,0,0.0
383,degraded,0,0.0
384,degraded,0,0.0
385,degraded,0,0.0
386,degraded,0,0.0
387,degraded,0,0.0
388,degraded,1,0.3341885805130005
389,degraded,1,0.26789504289627075
390,degraded,2,0.4164332151412964
391,degraded,0,0.0
392,degraded,0,0.0
393,degraded,0,0.0
394,degraded,2,0.5124459266662598
395,degraded,0,0.0
396,degraded,1,0.4177808463573456
397,degraded,2,0.3424685597419739
398,degraded,1,0.3855542242527008
399,degraded,1,0.6122311353683472
400,degraded,3,0.3646315038204193
401,degraded,2,0.4921092391014099
402,degraded,2,0.34742796421051025
403,degraded,3,0.36452794075012207
404,degraded,0,0.0
405,degraded,0,0.0
406,degraded,2,0.3387276530265808
407,degraded,0,0.0
408,degraded,1,0.4057416617870331
409,degraded,3,0.35353490710258484
410,degraded,1,0.5406535267829895
411,degraded,3,0.3680143356323242
412,degraded,2,0.31750693917274475
413,degraded,2,0.37415602803230286
414,degraded,0,0.0
415,degraded,0,0.0
416,degraded,0,0.0
417,degraded,4,0.32923752069473267
418,degraded,3,0.3654298484325409
419,degraded,2,0.25990375876426697
420,degraded,4,0.4305036664009094
421,degraded,3,0.42759379744529724
422,degraded,3,0.37874308228492737
423,degraded,4,0.2827010750770569
424,degraded,2,0.6591506004333496
425,degraded,3,0.2912019193172455
426,degraded,3,0.4834403693675995
427,degraded,2,0.39481043815612793
428,degraded,0,0.0
429,degraded,2,0.4917314052581787
430,degraded,4,0.5075044631958008
431,degraded,2,0.5443735122680664
432,degraded,2,0.4550968110561371
433,degraded,2,0.49428606033325195
434,degraded,3,0.33664393424987793
435,degraded,2,0.4239770174026489
436,degraded,1,0.29371243715286255
437,degraded,1,0.5766549110412598
438,degraded,3,0.3910127878189087
439,degraded,1,0.33425578474998474
440,degraded,1,0.4015585482120514
441,degraded,2,0.31208914518356323
442,degraded,1,0.3913194239139557
443,degraded,1,0.3934135437011719
444,degraded,1,0.4317222237586975
445,degraded,1,0.3800130784511566
446,degraded,1,0.7556427717208862
447,degraded,2,0.43511962890625
448,degraded,1,0.7724946141242981
449,degraded,0,0.0
450,degraded,1,0.3631661534309387
451,degraded,1,0.48745596408843994
452,degraded,3,0.4359496831893921
453,degraded,2,0.37963902950286865
454,degraded,1,0.5797830820083618
455,degraded,1,0.4475877285003662
456,degraded,1,0.5960752367973328
457,degraded,1,0.5776917338371277
458,degraded,1,0.5877331495285034
459,degraded,1,0.6700019836425781
460,degraded,1,0.6915446519851685
461,degraded,2,0.46493762731552124
462,degraded,1,0.44725561141967773
463,degraded,1,0.7106456756591797
464,degraded,2,0.4300118684768677
465,degraded,1,0.5874043107032776
466,degraded,2,0.3893502950668335
467,degraded,2,0.37254437804222107
468,degraded,3,0.34838661551475525
469,degraded,1,0.5078070759773254
470,degraded,3,0.407208651304245
471,degraded,2,0.5788794755935669
472,degraded,3,0.4278292953968048
473,degraded,2,0.6111406087875366
474,degraded,1,0.7814661860466003
475,degraded,2,0.49590355157852173
476,degraded,1,0.649674117565155
477,degraded,3,0.38587531447410583
478,degraded,3,0.46404731273651123
479,degraded,1,0.4092998504638672
480,degraded,2,0.5419669151306152
481,degraded,2,0.43934985995292664
482,degraded,2,0.36396193504333496
483,degraded,2,0.3007347285747528
484,degraded,0,0.0
485,degraded,0,0.0
486,degraded,0,0.0
487,degraded,0,0.0
488,degraded,0,0.0
489,degraded,1,0.3135005235671997
490,degraded,0,0.0
491,degraded,1,0.25619399547576904
492,degraded,1,0.2661800682544708
493,degraded,1,0.37479856610298157
494,degraded,2,0.39917731285095215
495,degraded,2,0.34275496006011963
496,degraded,1,0.39942896366119385
497,degraded,2,0.3327682614326477
498,degraded,3,0.30999988317489624
499,degraded,0,0.0
500,degraded,2,0.3880804777145386
501,degraded,2,0.32145994901657104
502,degraded,0,0.0
503,degraded,1,0.3553771376609802
504,degraded,1,0.2501830458641052
505,degraded,1,0.30215856432914734
506,degraded,3,0.30751025676727295
507,degraded,2,0.3386116623878479
508,degraded,3,0.32141590118408203
509,degraded,3,0.46442028880119324
510,degraded,1,0.27885007858276367
511,degraded,3,0.30330777168273926
512,degraded,1,0.34422677755355835
513,degraded,1,0.3794019818305969
514,degraded,1,0.33501115441322327
515,degraded,2,0.4339275062084198
516,degraded,3,0.34044191241264343
517,degraded,3,0.36879077553749084
518,degraded,4,0.3642286956310272
519,degraded,1,0.2513010799884796
520,degraded,1,0.3867281973361969
521,degraded,3,0.3383650481700897
522,degraded,1,0.26331424713134766
523,degraded,2,0.4685838222503662
524,degraded,3,0.41200506687164307
525,degraded,1,0.30824604630470276
526,degraded,1,0.3368365466594696
527,degraded,2,0.39841318130493164
528,degraded,4,0.5215283036231995
529,degraded,5,0.3619428873062134
530,degraded,3,0.3075825273990631
531,degraded,3,0.42631950974464417
532,degraded,1,0.5210394263267517
533,degraded,2,0.38123375177383423
534,degraded,1,0.5779674649238586
535,degraded,1,0.5437812209129333
536,degraded,3,0.3632163107395172
537,degraded,4,0.4173072278499603
538,degraded,3,0.4574865996837616
539,degraded,1,0.2776571214199066
540,degraded,4,0.3802337050437927
541,degraded,4,0.3678673505783081
542,degraded,1,0.33530306816101074
543,degraded,3,0.41902557015419006
544,degraded,1,0.4819529950618744
545,degraded,3,0.5645482540130615
546,degraded,2,0.6696658730506897
547,degraded,4,0.3246461749076843
548,degraded,2,0.6754353046417236
549,degraded,3,0.40138331055641174
550,degraded,4,0.3633996248245239
551,degraded,1,0.3133254647254944
552,degraded,3,0.604017436504364
553,degraded,3,0.41151824593544006
554,degraded,2,0.4903031587600708
555,degraded,2,0.2770655155181885
556,degraded,4,0.35320764780044556
557,degraded,2,0.45955896377563477
558,degraded,3,0.3879527747631073
559,degraded,2,0.4314861297607422
560,degraded,3,0.4488998353481293
561,degraded,2,0.5642760396003723
562,degraded,2,0.4724879860877991
563,degraded,3,0.3882070779800415
564,degraded,2,0.4877169728279114
565,degraded,2,0.548393964767456
566,degraded,1,0.7469011545181274
567,degraded,1,0.2669503688812256
568,degraded,1,0.6746576428413391
569,degraded,2,0.5881559252738953
570,degraded,3,0.4569467008113861
571,degraded,3,0.43817999958992004
572,degraded,1,0.6495064496994019
573,degraded,3,0.33599981665611267
574,degraded,1,0.4476412534713745
575,degraded,2,0.41822078824043274
576,degraded,2,0.4805341362953186
577,degraded,2,0.3803507685661316
578,degraded,1,0.3735847771167755
579,degraded,3,0.2800023555755615
580,degraded,0,0.0
581,degraded,1,0.3520030379295349
582,degraded,2,0.4012194275856018
583,degraded,1,0.5275141000747681
584,degraded,2,0.42252030968666077
585,degraded,0,0.0
586,degraded,0,0.0
587,degraded,1,0.27078625559806824
588,degraded,1,0.2735903561115265
589,degraded,2,0.32103201746940613
590,degraded,1,0.3806971311569214
591,degraded,2,0.3969721496105194
592,degraded,3,0.3760608732700348
593,degraded,1,0.28530561923980713
594,degraded,1,0.5206929445266724
595,degraded,2,0.3444712460041046
596,degraded,1,0.4439743161201477
597,degraded,1,0.364723801612854
598,degraded,0,0.0
599,degraded,1,0.28219857811927795
600,degraded,2,0.4389180541038513
601,degraded,2,0.39199337363243103
602,degraded,1,0.3061862885951996
603,degraded,2,0.4114253520965576
604,degraded,2,0.3951922655105591
605,degraded,2,0.5254402160644531
606,degraded,1,0.6307070255279541
607,degraded,4,0.33616048097610474
608,degraded,1,0.5615049004554749
609,degraded,2,0.4688258171081543
610,degraded,3,0.464926153421402
611,degraded,2,0.46975839138031006
612,degraded,4,0.36919113993644714
613,degraded,3,0.4339272081851959
614,degraded,3,0.4707971513271332
615,degraded,1,0.4776571989059448
616,degraded,3,0.32949259877204895
617,degraded,2,0.3680158853530884
618,degraded,2,0.33673912286758423
619,degraded,2,0.3059329390525818
620,degraded,2,0.42654740810394287
621,degraded,2,0.37251564860343933
622,degraded,2,0.4645334482192993
623,degraded,0,0.0
624,degraded,1,0.35251063108444214
625,degraded,1,0.4728686213493347
626,degraded,1,0.35737183690071106
627,degraded,1,0.27039510011672974
628,degraded,1,0.4273998737335205
629,degraded,2,0.28386789560317993
630,degraded,1,0.6541538238525391
631,degraded,2,0.33914855122566223
632,degraded,2,0.4645827114582062
633,degraded,4,0.3752223253250122
634,degraded,2,0.36254751682281494
635,degraded,2,0.33238017559051514
636,degraded,3,0.40946635603904724
637,degraded,2,0.3980233073234558
638,degraded,3,0.3562888205051422
639,degraded,1,0.5958815217018127
640,degraded,2,0.4624960720539093
641,degraded,2,0.3491773307323456
642,degraded,1,0.6961715221405029
643,degraded,2,0.46193400025367737
644,degraded,1,0.5630121231079102
645,degraded,3,0.48471012711524963
646,degraded,2,0.4097468852996826
647,degraded,0,0.0
648,degraded,2,0.3822747468948364
649,degraded,2,0.440571665763855
650,degraded,4,0.4183552861213684
651,degraded,6,0.40095552802085876
652,degraded,1,0.29121682047843933
653,degraded,4,0.3649837374687195
654,degraded,2,0.35963675379753113
655,degraded,1,0.5290223360061646
656,degraded,5,0.4161682724952698
657,degraded,4,0.4153253138065338
658,degraded,3,0.4497537910938263
659,degraded,1,0.3583674430847168
660,degraded,2,0.4810800552368164
661,degraded,2,0.4587744474411011
662,degraded,5,0.43070992827415466
663,degraded,2,0.32927367091178894
664,degraded,2,0.4996762275695801
665,degraded,1,0.29830294847488403
666,degraded,3,0.3299703299999237
667,degraded,3,0.4285622835159302
668,degraded,1,0.25472158193588257
669,degraded,3,0.49067720770835876
670,degraded,2,0.36204975843429565
671,degraded,2,0.38066649436950684
672,degraded,2,0.34520334005355835
673,degraded,3,0.4134787619113922
674,degraded,2,0.557132363319397
675,degraded,2,0.41622400283813477
676,degraded,3,0.5112583041191101
677,degraded,3,0.4074222147464752
678,degraded,2,0.5013925433158875
679,degraded,1,0.3678762912750244
680,degraded,2,0.3775872588157654
681,degraded,3,0.458184152841568
682,degraded,4,0.4176121950149536
683,degraded,2,0.460201621055603
684,degraded,2,0.48294520378112793
685,degraded,1,0.5683690905570984
686,degraded,3,0.6217209100723267
687,degraded,3,0.5360241532325745
688,degraded,3,0.5466527342796326
689,degraded,3,0.5941177010536194
690,degraded,2,0.6187431812286377
691,degraded,3,0.5135999321937561
692,degraded,2,0.6887944936752319
693,degraded,3,0.4587453603744507
694,degraded,2,0.49830448627471924
695,degraded,1,0.6759986877441406
696,degraded,1,0.7246883511543274
697,degraded,2,0.5214256644248962
698,degraded,2,0.6300984621047974
699,degraded,2,0.6326025724411011
700,degraded,2,0.5871500968933105
701,degraded,2,0.5709079504013062
702,degraded,2,0.5580012798309326
703,degraded,2,0.5093135833740234
704,degraded,2,0.4588441848754883
705,degraded,3,0.5184504985809326
706,degraded,2,0.535804033279419
707,degraded,2,0.37464722990989685
708,degraded,2,0.3500394821166992
709,degraded,1,0.5913217067718506
710,degraded,2,0.34792354702949524
711,degraded,2,0.3339792490005493
712,degraded,1,0.553290843963623
713,degraded,1,0.2933086156845093
714,degraded,1,0.4705304205417633
715,degraded,0,0.0
